label,id,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11,OVD_t1_sum,OVD_t1_mean,OVD_t1_max,OVD_t2_sum,OVD_t2_mean,OVD_t2_max,OVD_t3_sum,OVD_t3_mean,OVD_t3_max,OVD_sum_sum,OVD_sum_mean,OVD_sum_max,OVD_sum_std,pay_normal_sum,pay_normal_mean,new_balance_mean,new_balance_max,new_balance_min,new_balance_std,highest_balance_mean,highest_balance_max,prod_limit_mean,prod_limit_max,prod_code_count,overdue_rate,credit_utilization,balance_ratio,overdue_volatility,payment_score
0,59001486,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003,11,0.44,4,1,0.04,1,0,0.0,0,118,4.72,57,12.76884228633643,261,10.44,84806.59199999999,1966988.4,-280.8,392817.21855921944,211456.4090909091,3000500.0,147963.86000000002,346500.0,25,0.3105263157894737,0.573153598766626,0.40105755747503846,12.76884228633643,-2.719999999999999
0,54991474,4,1256.0,1,129000.0,2,8,9,110,5,60042,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,96,13.714285714285714,38110.62857142858,264271.2,0.0,99729.40139420127,81344.66666666667,300500.0,70766.66666666667,117700.0,7,0.0,0.5385316538828265,0.4685022587324288,0.0,27.428571428571427
0,58983868,5,1304.0,3,150000.0,2,15,5,105,5,550107,264.5751311,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,126,25.2,10727.759999999998,34465.2,0.0,14684.273801860272,37495.8,58969.0,103033.33333333333,126500.0,5,0.0,0.10411830360753534,0.28609801369716875,0.0,50.4
0,59004748,4,1281.5,2,105000.0,2,8,5,109,3,60014,187.08286930000003,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,54,18.0,187305.19999999998,520462.8,0.0,289266.4403025003,201181.33333333334,543500.0,72380.0,96800.0,3,0.0,0.41706539394790143,0.9310221076403328,0.0,36.0
1,54991108,4,1269.5,1,210000.0,2,8,-1,84,3,330012,1.0,10,1.0,9,0,0.0,0,0,0.0,0,290,29.0,270,84.91171886141512,51,5.1,33540.36,98341.2,0.0,35642.11120593167,53741.88888888889,90500.0,192500.0,192500.0,10,0.847953216374269,0.17423473124814937,0.6240892645228516,84.91171886141512,-134.8
0,54991470,4,1338.5,1,150000.0,2,8,5,110,5,60029,316.22776600000003,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,336,16.8,53063.340000000004,506546.4,0.0,130968.57684110981,304671.82352941175,900500.0,228250.0,458700.0,20,0.0,0.20733185465542595,0.17416499241809635,0.0,33.6
0,54991497,4,1347.5,1,138000.0,2,8,5,102,5,60013,181.6590212,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,162,16.2,16754.64,72000.0,-156.0,27378.444793231043,35249.4,53500.0,49500.0,49500.0,10,0.0,0.3384707379648896,0.4753035426548351,0.0,32.4
0,58991640,7,1310.0,1,140000.0,2,11,5,90,5,60002,200.0,2,0.2,1,3,0.3,2,34,3.4,32,20145,2014.5,19605,6182.273246953745,92,9.2,10883.640000000001,47428.8,-121.2,18193.60095022423,119932.9,410500.0,82500.0,82500.0,10,0.9954046842573376,0.13192131004472674,0.0907469864650445,6182.273246953745,-10394.1
0,59000580,4,1244.0,3,116000.0,2,8,5,111,4,60002,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,40,20.0,27905.399999999998,32875.2,22935.6,7028.358562281806,32715.5,33800.0,127600.0,127600.0,2,0.0,0.2186926434745809,0.8529457613130988,0.0,40.0
1,54984634,5,1281.5,3,111000.0,2,15,5,99,3,350075,164.3167673,1,0.2,1,3,0.6,3,0,0.0,0,114,22.8,114,50.98234988699521,38,7.6,94574.87999999999,384000.0,0.0,163549.28474203733,118911.8,320500.0,48400.0,48400.0,5,0.7450980392156863,1.9539860746678785,0.7953296869638927,50.98234988699521,-98.8
0,59000958,4,1262.0,1,360000.0,2,8,-1,113,4,151300,200.0,1,0.16666666666666666,1,0,0.0,0,0,0.0,0,30,5.0,30,12.24744871391589,144,24.0,2435.2,6721.2,-34.8,2527.362349960923,36103.166666666664,116088.0,92675.0,143000.0,6,0.17142857142857143,0.02627649013768397,0.06744927870744374,12.24744871391589,23.0
0,58994712,7,1287.5,1,135000.0,2,11,5,109,4,72000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,41,13.666666666666666,44228.399999999994,112532.4,5862.0,59302.93820174511,56128.333333333336,140500.0,89100.0,101200.0,3,0.0,0.4963850012906701,0.7879730147041355,0.0,27.333333333333332
0,58990727,7,1415.0,3,103000.0,2,11,5,71,5,60092,1.0,3,0.3333333333333333,3,3,0.3333333333333333,2,24,2.6666666666666665,24,11325,1258.3333333333333,11255,3748.8214814792127,120,13.333333333333334,0.0,36.0,0.0,110.39347806822647,107423.33333333333,300500.0,14666.666666666666,15400.0,9,0.9894286213524376,0.000148146901120364,0.0,3748.8214814792127,-6504.999999999999
0,59005598,4,1281.5,2,108000.0,2,8,-1,108,3,340000,184.7241186,2,0.1111111111111111,1,0,0.0,0,0,0.0,0,50,2.7777777777777777,25,8.084520834544433,250,13.88888888888889,51576.399999999994,464187.6,0.0,150109.3729334871,156287.77777777778,420500.0,72380.0,96800.0,18,0.16611295681063123,0.41706539394790143,0.3300070595813021,8.084520834544433,13.88888888888889
0,58998925,4,1311.5,3,150000.0,2,8,9,83,5,60052,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,51,17.0,9819.199999999999,24112.8,0.0,12663.805608110068,12673.666666666666,32870.0,57200.0,57200.0,3,0.0,0.17166133459205257,0.7747107090258784,0.0,34.0
0,58994035,7,1302.5,1,110000.0,2,11,5,108,4,151002,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,55,11.0,20431.440000000002,71392.8,2581.2,28919.490062724137,39375.6,66500.0,57200.0,57200.0,5,0.0,0.3571867624691876,0.5188726299375772,0.0,22.0
1,54988154,7,1281.5,2,56000.0,2,11,5,113,3,366001,165.9307084,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,18,9.0,104074.20000000001,182227.2,25921.2,110525.0325401445,136300.5,250500.0,72380.0,96800.0,2,0.0,0.41706539394790143,0.7635587282605107,0.0,18.0
0,59004290,4,1257.5,3,113000.0,2,8,5,100,5,60014,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,51,17.0,54090.799999999996,121910.4,0.0,62103.915891995086,53400.0,107265.0,112200.0,125400.0,3,0.0,0.48208839493409145,1.0129173610981066,0.0,34.0
0,54984577,5,1311.5,1,91000.0,1,15,7,113,4,151306,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,71,14.2,495988.8,2128604.4,22048.8,914209.2001693266,466657.8,2025500.0,146300.0,174900.0,5,0.0,3.3901941886931737,1.0628510594892886,0.0,28.4
0,59002087,4,1287.5,3,127000.0,2,8,5,111,3,60059,200.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,11,5.5,6775.2,7202.4,6348.0,604.1520338457859,14213.5,21926.0,105600.0,105600.0,2,0.0,0.06415848334769557,0.4766400506525027,0.0,11.0
0,54988464,7,1281.5,2,255000.0,2,11,5,99,3,60058,223.6067977,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,103,20.6,5450.88,15855.6,0.0,6849.7006264507645,24569.5,43185.0,115500.0,115500.0,5,0.0,0.04719335763326724,0.22184652326977475,0.0,41.2
1,58994429,7,1295.0,3,73000.0,2,11,5,100,5,350076,223.6067977,1,0.25,1,0,0.0,0,0,0.0,0,27,6.75,27,13.5,39,9.75,26331.600000000002,102921.6,-847.2,51090.561307544864,47851.75,85500.0,16500.0,16500.0,4,0.40298507462686567,1.5957578328586148,0.5502630465333759,13.5,-14.25
0,54986325,7,1247.0,3,110000.0,2,11,5,91,4,60007,1.0,5,1.0,5,0,0.0,0,0,0.0,0,5,1.0,5,2.23606797749979,40,8.0,161162.63999999998,697902.0,0.0,303663.07234770583,381757.0,660500.0,72380.0,96800.0,5,0.10869565217391304,0.41706539394790143,0.4221591688975738,2.23606797749979,11.0
0,54991827,4,1343.0,1,128000.0,2,8,-1,107,5,361022,1.0,1,0.2,1,0,0.0,0,0,0.0,0,30,6.0,30,13.416407864998739,38,7.6,4832.4,24163.2,-1.2,10806.245727356009,64754.6,232500.0,55000.0,60500.0,5,0.43478260869565216,0.08786022072325957,0.07462520615977614,13.416407864998739,-14.8
0,54985569,7,1280.0,1,93000.0,2,11,-1,110,4,550000,181.6590212,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,82,16.4,36155.28,77950.8,0.0,33195.16440013515,54944.0,110500.0,56100.0,71500.0,5,0.0,0.6444676565480116,0.658026754026754,0.0,32.8
0,58989402,7,1325.0,1,195000.0,2,11,5,109,5,350703,221.3594362,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,31,10.333333333333334,8540.0,25117.2,-2.4,14358.519572713616,23590.333333333332,32627.0,140800.0,165000.0,3,0.0,0.060652978316915365,0.3619973436572753,0.0,20.666666666666668
0,58993180,7,1286.0,1,110000.0,2,11,5,112,5,60033,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,53,7.571428571428571,23889.942857142858,103285.2,0.0,37130.000196375666,45396.42857142857,99500.0,67100.0,90200.0,7,0.0,0.3560296099483295,0.5262400010069797,0.0,15.142857142857142
1,58989748,7,1200.5,3,110000.0,2,11,5,113,4,60034,249.69981980000003,7,0.875,6,7,0.875,4,7,0.875,7,1931,241.375,1725,602.4004215280255,123,15.375,70181.25,399247.2,-22.8,135751.7650935286,125431.875,500500.0,110000.0,110000.0,8,0.9396593673965937,0.6380055635857855,0.5595124085292632,602.4004215280255,-1246.125
0,58982401,7,1322.0,3,133000.0,2,11,9,99,3,350609,209.8570942,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,75,15.0,54182.4,226171.2,0.0,98077.12340969224,102668.0,350500.0,44000.0,44000.0,5,0.0,1.231390195677371,0.5277386552903018,0.0,30.0
1,54991492,4,1256.0,1,120000.0,2,8,5,99,4,151000,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,90,12.857142857142858,43116.514285714286,182522.4,0.0,65433.53068459189,53812.0,210500.0,68200.0,68200.0,7,0.0,0.6321976845752157,0.8012285931970766,0.0,25.714285714285715
0,58991938,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,213,16.384615384615383,100689.13846153846,512126.4,-673.2,143415.84437282107,146488.46153846153,505993.0,79566.66666666667,114400.0,13,0.0,1.2654529494167035,0.6873473177120119,0.0,32.76923076923077
1,58989705,7,1311.5,3,105000.0,2,11,9,88,5,60043,187.08286930000003,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,57,11.4,33642.0,70754.4,0.0,35223.0618498733,42988.4,65051.0,51700.0,68200.0,5,0.0,0.6507030811783138,0.7825650043964326,0.0,22.8
0,58991751,7,1308.5,3,123000.0,2,11,5,100,4,60014,200.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,82,11.714285714285714,28818.0,108000.0,0.0,38616.69269111481,68636.85714285714,100623.0,73150.0,91300.0,7,0.0,0.3939522357862504,0.4198557647279198,0.0,23.428571428571427
0,58995860,7,1362.5,3,93000.0,2,11,5,115,4,151300,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,41,20.5,279790.8,541917.6,17664.0,370703.27562145976,227002.5,398350.0,62700.0,62700.0,2,0.0,4.462302036650133,1.1810872027180068,0.0,41.0
0,59005871,4,1356.5,1,136000.0,2,8,5,74,3,72000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,112,22.4,13757.52,57177.6,0.0,24787.714996586517,121974.2,250500.0,34100.0,34100.0,5,0.0,0.40343450338699743,0.11278948507565473,0.0,44.8
0,58997904,4,1277.0,3,135000.0,2,8,5,84,5,60091,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,147,13.363636363636363,55190.181818181816,512882.4,-6.0,154348.8616352827,106362.3,500500.0,116600.0,137500.0,11,0.0,0.4733251157209785,0.5188836921962915,0.0,26.727272727272727
1,58998275,4,1239.5,3,30000.0,2,8,5,100,5,350017,223.6067977,6,0.4,3,1,0.06666666666666667,1,0,0.0,0,180,12.0,69,23.805761607524463,200,13.333333333333334,42871.36,478800.0,0.0,122216.89331870379,234186.93333333332,446500.0,27500.0,27500.0,15,0.47244094488188976,1.5589018581142504,0.18306391533409494,23.805761607524463,-33.33333333333333
0,54988608,7,1214.0,3,60000.0,2,11,9,108,4,151300,158.11388300000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,49,12.25,44598.600000000006,151113.6,3069.6,71201.08578835016,54589.0,170500.0,44000.0,50600.0,4,0.0,1.0135815095111476,0.8169738047261405,0.0,24.5
0,54985058,7,1266.5,3,227000.0,2,11,9,112,4,151300,254.9509757,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,122,11.090909090909092,9477.272727272728,42562.8,-74.4,13742.764700968357,55803.625,95539.0,155283.33333333334,279400.0,11,0.0,0.06103173786971036,0.16982952089137285,0.0,22.181818181818183
1,58994767,7,1377.5,1,55000.0,2,11,5,114,3,151009,212.1320344,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,22,5.5,6753.6,16238.4,0.0,7474.166709406474,224295.0,411963.0,72380.0,96800.0,4,0.0,0.41706539394790143,0.03011021150622392,0.0,11.0
1,54986146,7,1358.0,1,121000.0,2,11,5,112,4,151300,173.20508080000002,4,0.6666666666666666,4,1,0.16666666666666666,1,0,0.0,0,135,22.5,135,55.113519212621505,115,19.166666666666668,70200.2,184201.2,20704.8,59693.52826228318,69764.33333333333,200500.0,15400.0,15400.0,6,0.5378486055776892,4.558158561132394,1.0062332772723799,55.113519212621505,-74.16666666666666
0,54991090,4,1379.0,3,489000.0,2,8,9,99,5,72001,223.6067977,2,0.18181818181818182,1,0,0.0,0,0,0.0,0,43,3.909090909090909,30,9.491623100972198,145,13.181818181818182,431.3454545454546,4744.8,0.0,1430.6110277525727,18440.7,42778.0,105050.0,189200.0,11,0.2275132275132275,0.004106057577228723,0.023389679614431128,9.491623100972198,6.818181818181817
0,54987233,7,1371.5,3,121000.0,2,11,9,85,3,60004,1.0,3,0.6,2,0,0.0,0,0,0.0,0,37,7.4,26,11.436782764396638,85,17.0,2963.5199999999995,14824.8,-7.2,6630.657827998668,54961.5,108534.0,88000.0,88000.0,5,0.3008130081300813,0.033675980954761875,0.05391894473504662,11.436782764396638,-3.0
1,58992044,7,1365.5,1,130000.0,2,11,-1,100,3,341439,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,42,7.0,5706.400000000001,18240.0,-9560.4,11750.386903587472,28814.833333333332,35599.0,110000.0,110000.0,6,0.0,0.05187589203734512,0.19803001821915037,0.0,14.0
0,58992510,7,1271.0,3,85000.0,1,11,9,100,4,60052,158.11388300000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,47,9.4,16568.4,36463.2,0.0,16338.544816476158,51444.6,100500.0,16500.0,16500.0,5,0.0,1.004084600933277,0.3220566967826209,0.0,18.8
0,54984476,5,1259.0,3,80000.0,2,15,5,112,3,350000,223.6067977,3,0.3333333333333333,1,10,1.1111111111111112,7,2,0.2222222222222222,1,1048,116.44444444444444,450,178.39150141690544,80,8.88888888888889,2967.6000000000004,10368.0,0.0,4163.844896246736,36537.666666666664,100500.0,72380.0,96800.0,9,0.9282550930026572,0.41706539394790143,0.08121807035469276,178.39150141690544,-584.4444444444443
0,54984616,5,1281.5,2,102000.0,2,15,5,104,3,350055,184.3908891,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,71,11.833333333333334,7930.8,47584.8,0.0,19426.41325206483,86952.5,336500.0,35750.0,48400.0,6,0.0,0.22183435428379628,0.09120736945608861,0.0,23.666666666666668
0,58991820,7,1274.0,3,183000.0,2,11,9,77,3,510084,412.3105626,1,0.05263157894736842,1,0,0.0,0,0,0.0,0,20,1.0526315789473684,20,4.588314677411235,429,22.57894736842105,23633.115789473686,204543.6,-1.2,53786.9150970265,74365.8947368421,225500.0,56540.0,126940.0,19,0.044444444444444446,0.41798192089764397,0.31779081099329004,4.588314677411235,39.89473684210526
0,54991473,4,1281.5,2,120000.0,2,8,5,105,3,60050,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,67,11.166666666666666,2863.2000000000003,9750.0,0.0,3869.7979110025885,21489.0,27176.0,14666.666666666666,15400.0,6,0.0,0.21689265964699647,0.13323406235458354,0.0,22.333333333333332
0,58987349,5,1248.5,3,106000.0,2,15,5,85,3,151300,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,183,18.3,76027.68000000001,419787.6,0.0,136376.51821242544,111167.1,379980.0,81950.0,116600.0,10,0.0,0.9277211992532124,0.6838983485370353,0.0,36.6
0,58995117,7,1268.0,3,111000.0,2,11,5,100,3,151010,200.0,0,0.0,0,0,0.0,0,1,0.3333333333333333,1,525,175.0,525,303.10889132455355,24,8.0,7103.2,14306.4,0.0,7153.724221690405,46359.0,96817.0,16500.0,16500.0,3,0.9545454545454546,0.4304708805526938,0.15321829163071612,303.10889132455355,-869.0
0,58996069,7,1233.5,3,62000.0,2,11,3,88,3,450194,244.94897430000003,2,0.25,2,0,0.0,0,0,0.0,0,16,2.0,16,5.656854249492381,83,10.375,13644.9,54000.0,0.0,18255.839390491707,34633.75,76500.0,116600.0,116600.0,8,0.16,0.11702215246867523,0.39396559813482124,5.656854249492381,10.75
1,54985234,7,1214.0,3,66000.0,2,11,5,82,3,60019,200.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,18,9.0,78232.8,135097.2,21368.4,80418.40569620863,94492.5,113080.0,125400.0,125400.0,2,0.0,0.6238610537396033,0.8279172641504442,0.0,18.0
0,58986587,5,1241.0,3,54000.0,2,15,5,112,4,151300,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,34,8.5,44186.7,105600.0,0.0,48632.919679163824,62147.25,88500.0,56100.0,56100.0,4,0.0,0.7876276715210067,0.7109886440889325,0.0,17.0
1,58983909,5,1262.0,3,130000.0,2,15,5,100,5,151304,189.7366596,0,0.0,0,0,0.0,0,18,3.0,18,6942,1157.0,6942,2834.059632400137,89,14.833333333333334,12307.4,55669.2,0.0,22288.255999606605,38503.0,104474.0,128150.0,137500.0,6,0.9872013651877133,0.0960382673564779,0.3196395179721587,2834.059632400137,-5935.333333333333
1,59004658,4,1257.5,3,105000.0,2,8,5,73,3,151009,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,6,6.0,20966.4,20966.4,20966.4,44802.31891939847,17972.0,17972.0,55000.0,55000.0,1,0.0,0.3812003418119671,1.1665498247371058,0.0,12.0
0,54984524,5,1350.5,1,155000.0,2,15,8,104,5,60004,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,145,20.714285714285715,125259.77142857143,691203.6,-309.6,251519.3331502883,140451.42857142858,750500.0,82940.0,165000.0,7,0.0,1.5102274077786793,0.8918305842242468,0.0,41.42857142857143
0,58999145,4,1262.0,3,185000.0,2,8,5,105,5,151300,173.20508080000002,8,0.3333333333333333,4,13,0.8333333333333334,9,36,1.5,17,11790,491.25,6603,1546.001413183448,280,11.666666666666666,29014.349999999995,300886.8,0.0,69333.46202029096,101347.66666666667,300500.0,122650.0,169400.0,24,0.9767210670201308,0.23656024003065604,0.2862825033054208,1546.001413183448,-2792.9166666666665
0,58983108,5,1415.0,3,169000.0,2,15,5,81,5,72000,237.1708245,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,172,12.285714285714286,445.62857142857143,6358.8,-120.0,1702.228175714937,33590.818181818184,79450.0,174295.0,336600.0,14,0.0,0.0025567343566609184,0.013265985455642027,0.0,24.571428571428573
0,59000942,4,1268.0,3,149000.0,2,8,5,106,3,72001,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,83,20.75,93657.0,204000.0,5889.6,96142.66140605844,99160.75,170499.0,139700.0,188100.0,4,0.0,0.67041037644684,0.9444871636492902,0.0,41.5
0,59005266,4,1266.5,1,99000.0,2,8,5,86,3,72002,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,11,5.5,9936.6,15770.4,4102.8,8250.239080172163,22752.0,41586.0,61050.0,78100.0,2,0.0,0.1627590047665067,0.4367160374456116,0.0,11.0
0,58995451,7,1248.5,3,60000.0,2,11,5,90,3,60074,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,71,14.2,33845.520000000004,110742.0,0.0,48404.59592592422,49111.2,98710.0,99000.0,99000.0,5,0.0,0.3418704861567055,0.689146892218227,0.0,28.4
0,54988209,7,1305.5,3,93000.0,1,11,3,104,3,60032,200.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,60,8.571428571428571,6777.428571428572,22891.2,0.0,10362.258790713264,33890.42857142857,56500.0,72380.0,96800.0,7,0.0,0.41706539394790143,0.19997470915528578,0.0,17.142857142857142
0,58999019,4,1322.0,3,199000.0,2,8,5,111,4,72000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,159,22.714285714285715,10811.657142857144,40440.0,-24.0,18220.49759646693,35501.166666666664,51267.0,119350.0,214500.0,7,0.0,0.09058706791612256,0.3045351356825305,0.0,45.42857142857143
1,58994016,7,1310.0,1,186000.0,2,11,-1,112,3,340019,223.6067977,5,0.7142857142857143,3,0,0.0,0,0,0.0,0,105,15.0,45,19.364916731037084,160,22.857142857142858,241582.28571428574,1557093.6,0.0,581204.0187235557,365017.5,1500500.0,53075.0,62150.0,7,0.39473684210526316,4.551629469332386,0.661835730830864,19.364916731037084,-29.285714285714285
0,58992627,7,1305.5,1,50000.0,2,12,-1,113,3,350061,226.1459706,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,46,11.5,94097.4,375262.8,0.0,187444.3526267996,113294.25,400500.0,158400.0,158400.0,4,0.0,0.5940454921370446,0.8305502657878419,0.0,23.0
0,58988822,7,1251.5,3,240000.0,2,11,5,85,3,151300,194.9358869,12,0.46153846153846156,4,6,0.23076923076923078,3,0,0.0,0,780,30.0,360,97.48846085563153,398,15.307692307692308,34336.15384615385,286934.4,0.0,78681.12968470764,93804.23076923077,320500.0,64166.666666666664,143000.0,26,0.6615776081424937,0.5351005518795112,0.3660366651687458,97.48846085563153,-119.38461538461539
0,58986566,5,1320.5,3,150000.0,2,15,9,108,5,361028,200.0,10,0.5,9,4,0.2,4,2,0.1,2,780,39.0,750,167.48605597890358,331,16.55,253912.26,1179589.2,-1360.8,408939.9582588139,476147.65,1150500.0,228250.0,330000.0,20,0.7014388489208633,0.76942875930679,0.5332625851191639,167.48605597890358,-181.9
0,58990308,7,1307.0,3,195000.0,2,11,9,95,5,72003,200.0,0,0.0,0,10,1.4285714285714286,6,22,3.142857142857143,18,5962,851.7142857142857,5192,1935.2796278820374,140,20.0,43084.45714285714,301591.2,0.0,113990.75897222044,114549.0,280500.0,19800.0,19800.0,7,0.9768966082254629,2.175872791417461,0.37611922429382055,1935.2796278820374,-4438.571428571428
0,58987368,5,1220.0,3,64000.0,2,15,5,114,4,60033,187.08286930000003,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0.26726124191242434,140,10.0,25835.31428571429,162966.0,0.0,51891.71337679822,57953.857142857145,182500.0,58850.0,62700.0,14,0.007042253521126761,0.4389953320370816,0.44578341763540097,0.26726124191242434,19.642857142857142
1,58997724,4,1313.0,3,134000.0,2,8,5,104,3,60054,244.94897430000003,2,0.18181818181818182,1,0,0.0,0,0,0.0,0,17,1.5454545454545454,16,4.80340788115347,252,22.90909090909091,380.29090909090917,4284.0,-97.2,1295.0396947233282,20098.18181818182,52437.0,112090.0,171600.0,11,0.06296296296296296,0.003392697978347139,0.018920715904310898,4.80340788115347,38.09090909090909
0,59002317,4,1266.5,3,87000.0,2,8,-1,98,5,361029,1.0,1,0.1,1,0,0.0,0,0,0.0,0,1,0.1,1,0.31622776601683794,222,22.2,246317.4,1799905.2,0.0,558722.9821854117,290207.3,1600500.0,58850.0,62700.0,10,0.004464285714285714,4.185441198960086,0.8487607005037416,0.31622776601683794,43.9
0,58985063,5,1215.5,3,94000.0,2,15,-1,86,5,550088,223.6067977,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,122,17.428571428571427,47007.25714285714,192147.6,0.0,70986.62857540746,67025.28571428571,174500.0,114400.0,114400.0,7,0.0,0.41089900562807263,0.7013257059064247,0.0,34.857142857142854
0,58987035,5,1413.5,1,204000.0,2,15,9,107,5,350002,200.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,191,19.1,85122.36,829357.2,-510.0,261592.59394229035,384633.6,829668.0,72380.0,96800.0,10,0.0,0.41706539394790143,0.22130707949830827,0.0,38.2
0,54982530,5,1272.5,3,120000.0,1,15,5,110,5,72000,187.08286930000003,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,56,14.0,1261.2,4371.6,0.0,2097.743473354166,12787.75,24117.0,94600.0,134200.0,4,0.0,0.013331782962125137,0.09861792591144561,0.0,28.0
0,54985173,7,1245.5,3,68000.0,2,11,5,111,4,60091,200.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,50,16.666666666666668,33994.4,80874.0,2707.2,41350.385232546505,45238.0,113238.0,117700.0,117700.0,3,0.0,0.2888199760409852,0.7514401290921551,0.0,33.333333333333336
0,58990258,7,1281.5,2,69000.0,1,11,5,106,4,60064,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,10,5.0,54115.8,74634.0,33597.6,29017.116715483644,62095.0,62694.0,77000.0,77000.0,2,0.0,0.7027934702146725,0.8714860860602938,0.0,10.0
0,58983905,5,1257.5,3,91000.0,2,15,5,94,5,60043,200.0,1,0.3333333333333333,1,0,0.0,0,0,0.0,0,30,10.0,30,17.320508075688775,93,31.0,9924.800000000001,23970.0,307.2,12437.232701851324,72073.66666666667,134734.0,25575.0,34100.0,3,0.24193548387096775,0.38805129809196126,0.13770164274086133,17.320508075688775,12.0
0,54982579,5,1338.5,3,325000.0,2,15,5,110,5,60033,316.22776600000003,1,0.045454545454545456,1,0,0.0,0,0,0.0,0,17,0.7727272727272727,17,3.6244121780453775,323,14.681818181818182,86454.65454545456,1768387.2,0.0,376066.99687188305,235465.14285714287,2057500.0,194700.0,410300.0,22,0.04985337243401759,0.44403806115764455,0.3671638457079858,3.6244121780453775,25.5
0,58996120,7,1211.0,3,66000.0,2,11,5,101,4,60015,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,71,23.666666666666668,50470.0,127770.0,0.0,67979.26080798467,50831.0,109048.0,118800.0,118800.0,3,0.0,0.42482807383776233,0.992878501731193,0.0,47.333333333333336
0,54983934,5,1223.0,3,54000.0,2,15,-1,112,4,450018,169.7056275,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,124,15.5,24506.699999999997,64903.2,0.0,22331.823142770943,40425.375,100500.0,55733.333333333336,57200.0,8,0.0,0.4397056272913763,0.6062057258411123,0.0,31.0
